cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,workload_label
28.443976,57.609233,19.844408,35.062997,1.835982,0.0,0.010245,0.009424,1.445957,0.79516,5.847969,425.657949,63.599482,1.234511,382.904131,7.104624,3.961157,0.111422,0.0,1,0,1,coding
40.853455,52.545493,19.250146,20.786347,3.401084,0.615305,0.000754,0.012073,1.572734,0.99914,5.745915,427.003415,65.312368,0.671803,422.584289,6.69097,0.880146,0.063415,4.963813,1,1,1,coding
20.458742,49.421543,10.774952,36.63298,-0.5,1.805186,0.003504,0.01323,0.810405,0.611192,6.918805,437.249488,52.147464,1.026305,580.291688,7.384187,5.240101,0.102393,6.722238,1,1,1,coding
16.317988,28.471053,10.228134,17.680812,0.096542,0.0,0.11511,0.612957,0.072129,1.93265,1.443387,420.755813,51.409341,0.189351,230.162817,1.786637,0.691743,0.0,0.111575,0,1,0,video_call
16.280408,31.743755,8.555991,20.09977,-0.031698,0.0,0.119433,0.728758,0.082359,1.199663,1.353638,403.496404,47.238275,0.398391,341.459108,2.582494,0.905574,0.0,0.084928,0,1,0,video_call
16.757877,35.57725,5.922271,30.850743,0.417621,0.0,0.088686,0.860381,0.049303,1.543933,0.928359,416.320143,42.145045,0.360081,286.160176,2.310599,0.954705,0.0,0.092663,0,1,0,video_call
22.786462,30.362159,27.144105,20.677955,1.021903,0.450583,0.011142,0.022571,1.599311,0.96019,7.05168,444.796705,57.129206,1.404444,726.104864,8.224604,7.075263,0.136934,4.782731,1,1,1,coding
22.282658,32.275979,16.316625,35.391269,4.920975,1.044964,0.00637,0.025304,1.027867,1.106709,6.856937,434.441404,69.749056,0.934981,650.256301,7.165596,2.607772,0.037803,2.977826,1,0,1,coding
34.003643,59.009744,20.038883,22.620227,1.227945,0.8698,0.010654,0.017286,1.182906,1.036544,5.609853,417.304619,58.751706,1.526499,569.583985,8.659616,1.155569,0.204884,8.097308,1,1,1,coding
19.750027,34.579382,18.475136,25.377158,0.406436,1.342065,0.002097,0.001238,0.910604,0.779168,6.182897,427.693055,75.650251,1.526875,672.678757,3.254609,3.68833,0.079446,1.630278,1,0,1,coding
12.443817,46.599947,23.692723,25.576345,0.567824,0.088177,0.00561,0.044107,1.136208,1.00793,4.387686,426.665583,50.503255,1.62748,636.437552,6.143305,5.300492,0.128676,1.57707,1,1,1,coding
19.029456,27.138884,12.438283,23.683047,0.414477,0.0,0.094647,0.586596,0.089726,1.858152,0.710885,417.406703,49.588735,0.302054,210.802236,2.157757,0.762454,0.0,0.115533,0,1,0,video_call
11.125547,22.129028,11.327672,21.44096,-0.5,0.0,0.107896,0.79245,0.084075,1.571764,0.491968,408.787204,41.484796,0.341555,341.225875,2.544682,0.375085,0.0,0.104562,0,1,0,video_call
13.780125,41.60088,17.844951,20.083122,1.306985,0.0,0.040247,0.012167,3.605717,0.337632,1.598434,432.292757,40.629013,0.125345,218.372653,4.4274,0.61301,0.0,0.102858,1,1,0,browsing
16.237768,32.374502,8.024338,24.959004,0.661311,0.0,0.062613,0.787998,0.075912,1.323511,0.762466,402.243692,51.517508,0.315064,276.878092,2.171579,0.619943,0.0,0.096478,0,1,0,video_call
2.127174,5.003244,1.604608,14.260272,-0.073487,0.0,0.002892,0.002856,0.054821,1.604688,0.068887,396.11592,41.367138,0.034837,50.303438,1.228231,0.0,0.0,0.041325,0,0,0,idle
1.576852,4.630728,1.088826,13.333614,0.086079,0.0,0.003622,0.027856,0.013766,1.017853,0.0,393.060402,36.162915,0.034834,40.403072,0.823303,0.0,0.0,0.037118,0,0,0,idle
37.575783,57.039813,20.788584,22.299567,1.471172,1.652188,0.003506,0.029378,0.629131,1.046757,6.203699,431.125747,74.502218,1.206098,744.652626,7.013983,4.459459,0.17256,2.59065,1,1,1,coding
17.6353,31.228041,9.495854,24.101657,-0.031299,0.0,0.076823,0.747603,0.110966,2.045971,0.307913,402.3707,48.566664,0.193213,308.595903,2.678135,0.817891,0.0,0.144191,0,1,0,video_call
15.894561,26.544368,5.599088,17.924652,0.301987,0.0,0.090954,0.672338,0.076677,1.556177,1.091368,403.236558,54.22431,0.414508,233.341649,1.975076,0.671432,0.0,0.189322,0,0,0,video_call
9.692988,27.9458,21.320198,27.80506,0.588283,0.25498,0.051093,0.029038,5.217481,0.411355,1.703612,435.795665,51.601135,0.268373,158.895366,3.680634,0.472679,0.0,0.13307,0,1,0,browsing
11.128044,23.44909,6.384838,22.428719,0.285088,0.0,0.083261,0.706352,0.107042,1.401449,0.719299,407.314796,53.72927,0.404002,198.031634,1.068437,0.39333,0.0,0.110046,0,1,0,video_call
14.033994,25.901322,12.252265,27.183506,1.335238,0.0,0.059694,0.682372,0.086643,1.462857,0.791967,416.320783,39.448309,0.369141,262.469509,2.47796,0.401297,0.0,0.122013,0,1,0,video_call
0.2,1.118047,0.867614,13.771166,0.223473,0.0,0.002785,0.044599,0.042063,1.150611,0.217906,398.747474,40.809153,0.009543,21.388737,7.507235,0.0,0.0,0.030095,0,0,0,idle
9.373079,15.277681,9.031856,19.408615,0.298295,0.0,0.098854,0.800942,0.106063,1.277934,0.85624,424.541889,49.008902,0.243124,182.97663,1.731612,0.406884,0.0,0.050959,1,1,0,video_call
4.263222,6.672903,0.716501,12.933316,0.074785,0.0,0.000677,0.029722,0.026641,1.247788,0.404302,394.166785,40.288411,0.020485,23.559135,1.442592,0.0,0.0,0.037736,0,0,0,idle
17.950839,36.630321,11.762518,23.965183,0.34023,0.0,0.070036,0.84171,0.07896,1.343143,0.740301,416.519346,44.822229,0.270629,221.184693,2.713177,0.475499,0.0,0.139786,0,1,0,video_call
16.987522,30.268995,22.500033,30.494418,4.044115,0.67632,0.007485,0.030011,1.617559,0.895494,3.535591,447.644703,60.681149,1.681578,553.781,4.685711,7.055998,0.11506,1.453412,1,0,1,coding
28.54656,49.810982,9.982802,30.220775,3.123058,0.0,0.004241,0.012476,1.246514,1.026084,4.364362,452.677009,68.086693,2.212386,644.131225,12.037443,5.15877,0.124136,3.120074,1,1,1,coding
14.64042,17.64042,17.534557,23.629797,-0.5,0.0,0.014166,0.03776,1.45734,0.53464,6.455217,449.274015,57.735379,1.427027,551.658096,8.770638,2.8374,0.167533,3.993737,1,1,1,coding
1.853055,4.023663,0.118941,13.732882,0.147401,0.0,0.002995,0.041176,0.062212,1.448618,0.357588,406.556163,41.253517,0.016118,21.70731,2.421847,0.0,0.0,0.027238,0,0,0,idle
1.951398,4.430052,1.471276,13.617229,0.100311,0.0,0.000185,0.01947,0.044165,1.478159,0.154661,396.535325,41.263207,0.010532,1.0,1.498311,0.0,0.0,0.047766,0,0,0,idle
17.956613,56.42684,10.545957,39.557879,1.528718,0.0,0.013572,0.010234,1.283351,1.103927,4.546708,439.96141,65.324379,1.492092,323.450911,8.457083,8.098983,0.094212,5.164847,1,1,1,coding
9.989728,33.196771,29.109692,27.0107,0.827309,0.597932,0.060867,0.039195,4.325208,0.285222,0.488701,427.15007,49.616339,0.312879,185.004387,5.033552,0.0,0.0,0.06982,0,1,0,browsing
52.232641,55.232641,30.876772,28.800919,3.86953,0.420193,0.010173,0.01393,0.970079,1.351031,4.993231,431.936311,56.046131,1.953884,810.074224,5.485473,2.613474,0.018188,3.456676,1,1,1,coding
15.889464,21.781237,8.216031,23.736473,0.175135,0.0,0.084831,0.615331,0.117289,1.547649,0.906066,428.910866,48.61079,0.375617,262.285912,2.34592,1.146909,0.0,0.077374,0,1,0,video_call
16.054946,25.538959,11.265781,24.995447,0.207804,0.0,0.105488,0.698056,0.096201,1.316741,0.115987,420.292412,53.422515,0.251641,290.131152,1.330639,1.107956,0.0,0.207227,0,1,0,video_call
19.354656,46.884029,23.245006,32.541987,1.414011,0.305047,0.006718,0.008827,1.49184,0.249189,5.337706,425.941205,69.227238,0.414516,468.846002,5.421106,2.479432,0.188853,3.182566,0,0,0,coding
1.849416,4.109702,1.094775,14.074715,-0.046769,0.0,0.002401,0.03118,0.055037,1.395385,0.277025,391.458364,39.680523,0.024038,30.76966,3.017223,0.0,0.0,0.068565,0,0,0,idle
5.0,32.175015,17.252909,29.960309,0.706275,0.169327,0.005553,0.005271,0.551075,0.515317,2.665363,448.698739,72.519866,0.873509,632.240042,4.925757,5.084954,0.051781,4.305456,1,1,1,coding
12.253238,19.526238,8.757952,24.829182,0.34675,0.0,0.105396,0.708793,0.090705,1.745967,0.678316,423.491121,45.972228,0.412589,274.286086,2.161108,0.807063,0.0,0.131664,0,1,0,video_call
2.720187,6.231848,0.844952,13.43682,-0.060972,0.0,0.003454,0.060057,0.0286,1.266309,0.382099,401.44183,38.122224,0.021196,8.559192,4.529461,0.0,0.0,0.036547,0,0,0,idle
8.047773,20.705166,13.460599,21.050354,0.252787,0.0,0.091912,0.810778,0.075715,1.603958,0.934916,415.684789,42.800012,0.29377,344.072421,1.789546,0.849617,0.0,0.160527,0,1,0,video_call
10.455958,18.292282,31.021286,21.00505,0.942677,0.060173,0.036578,0.041912,3.804432,0.530434,1.586195,431.237537,53.687251,0.180618,157.608497,3.86754,0.253649,0.0,0.24814,0,1,0,browsing
11.396471,24.124748,27.434085,17.87449,1.476965,0.180503,0.031712,0.023341,3.456409,0.473736,1.963246,409.354903,43.398569,0.300674,142.961867,3.769902,0.493561,0.0,0.260066,0,1,0,browsing
13.07543,19.87618,10.88554,22.117611,0.286572,0.0,0.094118,0.540637,0.040101,1.62785,1.174503,409.308317,51.178331,0.381914,337.362397,1.732097,1.014658,0.0,0.094773,0,1,0,video_call
1.956329,7.128093,0.169567,13.610994,-0.024436,0.0,0.002255,0.055189,0.052564,1.764282,0.085828,404.362177,38.238433,0.023741,32.890924,1.529873,0.0,0.0,0.032752,0,0,0,idle
8.036836,22.108514,20.809938,25.298323,1.603798,0.403093,0.061762,0.013495,2.793693,0.348524,1.825227,429.364309,43.674385,0.27478,182.897294,3.600388,0.284457,0.0,0.146796,0,1,0,browsing
36.814992,53.813002,16.995826,27.105757,3.402549,0.246197,0.003317,0.015068,0.743575,0.904429,3.912023,431.64279,62.547217,0.94377,436.683149,5.361908,3.141921,0.05551,4.538995,1,1,1,coding
5.25306,15.354409,25.566173,33.442089,1.346669,0.326675,0.032957,0.051527,4.561998,0.618247,1.839576,430.481568,50.253795,0.072828,127.614818,4.120522,0.377717,0.0,0.165822,1,1,0,browsing
1.101934,2.913482,1.066967,13.775573,0.091187,0.0,0.002391,0.032701,0.058088,1.469436,0.560537,398.432246,36.936771,0.007305,24.192103,2.469511,0.0,0.0,0.048247,0,0,0,idle
5.0,19.737098,11.459845,22.545591,0.466606,0.0,0.070722,0.656289,0.103618,1.58875,1.136017,422.104954,54.561009,0.389556,330.558941,2.319372,0.811386,0.0,0.099945,0,1,0,video_call
13.881744,29.71303,28.1733,27.680134,1.116273,0.065049,0.047217,0.032832,4.768447,0.46009,0.960189,410.765914,46.037714,0.187705,128.83914,4.523427,0.532928,0.0,0.08473,0,1,0,browsing
12.007802,31.105068,26.866692,27.40675,1.461592,0.029906,0.03671,0.032871,3.387207,0.431474,2.498367,419.589796,45.530776,0.366872,206.989507,2.048007,0.338534,0.0,0.207587,0,1,0,browsing
13.419948,32.769618,16.408903,31.898295,1.389919,0.726003,0.004454,0.003684,0.989771,0.893117,4.684974,428.010836,62.555738,1.380179,545.717211,7.500323,6.246947,0.135692,3.544526,0,0,1,coding
2.922657,5.380859,0.013648,14.193362,0.016113,0.0,0.002525,0.044542,0.080158,1.388012,0.585837,396.402809,36.001877,0.002907,3.90938,2.271656,0.0,0.0,0.018169,0,0,0,idle
3.309335,4.282749,0.92823,12.256419,0.070718,0.0,0.000171,0.039329,0.056349,1.417445,0.36708,397.987061,38.987814,0.022948,24.251352,2.869474,0.0,0.0,0.0,0,0,0,idle
9.460795,24.614648,19.689377,19.527055,1.442301,0.17062,0.051495,0.013836,3.482001,0.443076,1.566693,429.104431,42.764505,0.230572,79.780999,4.541376,0.621518,0.0,0.027114,0,1,0,browsing
21.164045,42.556651,19.679847,29.279729,4.763528,0.11529,0.003211,0.023694,0.912448,0.93044,7.370137,438.022373,37.084306,1.622525,575.542594,11.421529,0.0,0.085275,3.83373,1,1,1,coding
0.557215,2.148218,0.599281,13.319865,-0.073773,0.0,0.002358,0.044531,0.03162,1.287778,0.593305,399.158525,36.53272,0.020382,35.606354,2.152116,0.0,0.0,0.002653,0,0,0,idle
6.288892,19.370633,18.022844,17.361974,1.901681,0.0,0.055546,0.037828,3.744614,0.493449,2.446049,442.848763,51.299521,0.22401,190.728967,5.62378,0.128877,0.0,0.274486,0,1,0,browsing
14.858612,27.508157,10.040581,24.691237,0.454039,0.0,0.079971,0.641336,0.113541,1.657908,0.59439,417.151004,43.973691,0.24748,342.566384,1.893578,0.800739,0.0,0.012875,0,1,0,video_call
14.305528,38.776936,25.239553,22.816031,0.272096,0.0,0.039389,0.023387,5.177867,0.398049,0.1,432.420802,47.524932,0.251914,212.012145,4.2812,0.566967,0.0,0.098974,0,1,0,browsing
12.966881,15.680379,8.003334,19.594736,0.057117,0.0,0.091426,0.662804,0.089911,1.427747,0.510924,414.172985,54.811197,0.385644,204.582812,2.170744,0.954872,0.0,0.10166,0,1,0,video_call
0.816295,4.129553,0.98718,12.18789,0.10623,0.0,0.003745,0.035956,0.060477,1.233958,0.054998,399.46514,37.999933,0.025423,38.453757,2.677648,0.0,0.0,0.051615,0,0,0,idle
31.375903,59.482829,15.782606,34.012243,2.559658,0.827406,0.004057,0.007954,0.950008,0.690642,6.803251,447.922007,64.43965,2.128472,726.377143,7.783904,5.564052,0.046512,3.439323,1,1,1,coding
11.546476,22.608276,10.021247,18.794848,-0.18243,0.0,0.082005,0.733137,0.13111,1.759996,1.045366,417.699908,45.813041,0.36684,421.646215,2.009644,0.822737,0.0,0.108192,0,1,0,video_call
11.470987,28.54602,21.484489,17.65022,2.124274,0.296534,0.054362,0.019604,2.930401,0.532447,1.848998,417.601814,47.216258,0.241088,156.862678,4.109681,0.188198,0.0,0.225487,0,1,0,browsing
13.907772,25.360906,28.616379,27.623576,0.70464,0.435905,0.034427,0.021943,3.068836,0.41441,1.65643,441.169531,39.887528,0.15432,143.251863,3.066789,0.277761,0.0,0.270626,0,1,0,browsing
12.686091,20.520407,8.489,26.909875,0.219106,0.0,0.071287,0.822125,0.113114,1.369847,1.022511,405.984768,45.936464,0.229274,365.934411,2.818629,0.836662,0.0,0.175774,0,1,0,video_call
3.168975,5.609121,1.78659,15.654198,0.084792,0.0,0.003545,0.03722,0.05745,1.208685,0.60281,396.281656,36.588067,0.024044,22.068176,2.306269,0.0,0.0,0.036053,0,0,0,idle
20.208221,30.45238,21.879552,30.47157,2.707996,0.414862,0.014169,0.028039,1.580609,0.787193,7.359639,441.852816,70.620563,0.377626,539.032467,11.162334,2.004105,0.048523,3.980278,1,0,1,coding
10.729429,25.345249,9.587549,24.829953,0.451674,0.0,0.056338,0.711494,0.10856,1.690578,1.062957,410.108355,48.322624,0.3332,283.249207,1.700849,0.76061,0.0,0.073947,0,1,0,video_call
12.173621,21.229918,10.040719,22.084682,-0.077374,0.0,0.07324,0.75048,0.073283,1.094298,0.773615,411.091513,47.100166,0.325692,302.077117,2.365072,0.878662,0.0,0.171554,0,1,0,video_call
44.623827,67.965982,19.385423,30.026029,2.397125,0.140108,0.007279,0.02587,1.509902,1.042406,1.767152,433.114312,60.86874,2.819489,568.161953,3.438605,6.782157,0.049963,4.228393,1,1,1,coding
48.975792,61.603805,15.790473,29.541505,2.546621,0.397746,0.010974,0.002007,0.880856,0.698833,3.578214,429.133369,59.678036,0.747446,789.973721,5.138885,3.80085,0.189571,5.25349,1,1,1,coding
17.081269,24.173805,21.44378,16.625175,0.977248,0.238731,0.034894,0.046036,4.582794,0.475325,1.571685,437.015784,44.042791,0.183938,176.210585,4.529425,0.636863,0.0,0.102869,0,1,0,browsing
0.266294,2.889603,0.503544,15.193828,0.013679,0.0,0.001441,0.059171,0.063127,1.254029,0.559497,401.568827,39.730374,0.029903,21.157244,3.13916,0.0,0.0,0.036375,0,0,0,idle
25.855992,55.063257,24.913681,24.451457,-0.5,1.11349,0.010097,0.030147,1.330559,0.696966,9.499255,428.990834,46.550275,1.113367,624.609851,7.614195,1.821683,0.13758,8.573345,1,1,1,coding
36.309086,50.964598,16.293233,27.813505,1.41829,0.0,0.004919,0.019873,1.468364,0.989282,5.901028,451.545237,62.06454,1.256051,726.971949,5.952321,3.85671,0.031135,2.319885,1,1,1,coding
25.771043,50.807517,18.049684,20.246553,2.659324,1.202923,0.008278,0.0245,1.866174,0.789379,1.543585,435.817181,70.116419,1.375194,471.007756,8.387332,6.320129,0.10905,5.295848,1,1,0,coding
2.296668,5.578797,0.597751,12.839413,-0.142039,0.0,0.002025,0.063808,0.0785,1.455345,0.074335,414.552961,37.136145,0.013072,21.477658,1.578729,0.0,0.0,0.0,0,0,0,idle
13.286463,30.404819,24.272844,24.187012,0.338025,0.510127,0.018489,0.026243,4.523083,0.297714,2.102617,429.662985,44.17787,0.077356,149.384589,5.512362,0.255236,0.0,0.087887,0,1,0,browsing
15.174137,29.400334,16.259271,30.807262,3.028707,0.757616,0.008081,0.024803,1.643495,0.807295,4.26873,449.457547,61.541323,1.655448,676.639039,7.598905,8.852985,0.116115,1.969175,1,1,1,coding
5.297492,20.680994,22.208129,25.324351,2.763385,0.166003,0.032967,0.01869,5.00583,0.691481,1.635874,424.088545,36.989913,0.253041,209.70518,4.139072,0.0,0.0,0.287664,0,1,0,browsing
7.020931,32.940896,14.357038,16.412876,1.694094,0.044083,0.056321,0.035526,2.447027,0.346944,0.794828,416.735361,49.759775,0.225478,200.626783,4.550261,0.344231,0.0,0.281548,0,1,0,browsing
12.033697,24.847257,21.973906,24.646285,0.854737,0.355066,0.020964,0.019696,3.177147,0.414956,1.608153,425.956608,47.950722,0.189568,212.769175,4.00944,0.210504,0.0,0.221678,0,1,0,browsing
0.847148,3.73921,1.88816,11.53338,0.139371,0.0,1.3e-05,0.089391,0.067807,1.386895,0.243471,389.340566,37.394105,0.035123,30.651287,1.022754,0.0,0.0,0.0,0,0,0,idle
9.783321,30.661978,14.25674,20.7095,1.757455,0.0,0.009299,0.011441,1.35889,0.636397,5.750647,425.170252,49.016988,2.402725,503.582676,9.681801,7.697212,0.07503,5.331487,1,1,1,coding
11.445561,27.199113,25.830416,24.152301,1.324191,0.063888,0.055223,0.015229,5.011658,0.422374,2.057335,411.284848,44.808853,0.267873,212.554102,4.159513,0.358944,0.0,0.307843,0,1,0,browsing
5.353039,20.526783,29.776204,26.991291,1.50592,0.0,0.052671,0.032426,3.441017,0.502021,0.863662,413.176663,46.051961,0.24275,171.721123,4.066853,0.400142,0.0,0.291182,0,1,0,browsing
9.063301,24.186639,29.210906,27.408102,0.149742,0.19937,0.023573,0.033085,4.987553,0.475021,2.078256,412.336696,46.655287,0.181785,135.351268,4.398403,0.0,0.0,0.118974,0,1,0,browsing
48.200782,72.88762,20.454749,34.722137,1.123565,0.474188,0.008074,0.021165,0.770805,0.818085,5.200829,447.422656,64.481961,1.631675,335.659073,9.204148,7.90711,0.11016,4.303993,1,0,1,coding
11.055433,40.443647,26.93503,26.555657,2.073034,0.078384,0.040553,0.037676,4.150937,0.608906,1.763902,433.980825,45.54437,0.205786,112.419318,3.240315,0.295575,0.0,0.197888,0,1,0,browsing
11.366374,23.265522,10.483109,14.791444,0.513082,0.0,0.086417,0.599538,0.07232,1.719797,0.927187,406.520034,44.397004,0.402033,353.802846,1.337288,0.475971,0.0,0.022862,0,0,0,video_call
10.554083,21.020402,9.730649,17.001193,0.06874,0.0,0.082068,0.703306,0.06615,1.742903,1.054777,410.564579,42.092502,0.393606,294.879347,1.858817,0.618392,0.0,0.156294,0,1,0,video_call
42.785011,54.151762,20.452671,31.387871,2.277274,0.57662,0.010482,0.009717,1.341758,0.81675,2.653152,429.174436,58.402538,2.169922,478.108125,10.146438,0.763363,0.10099,3.49599,1,0,1,coding
25.239518,38.83531,14.303834,17.477784,0.397667,0.0,0.098266,0.82411,0.103414,1.660421,0.95331,414.766544,46.030972,0.340522,278.088497,2.919452,1.162839,0.0,0.08331,0,1,0,video_call
1.848308,4.886806,1.222606,13.810103,0.070356,0.0,0.001802,0.023294,0.039514,1.013307,0.557154,403.934793,36.927961,0.007122,46.015159,2.68423,0.0,0.0,0.000822,0,0,0,idle
19.580876,28.520516,26.778952,36.526027,3.681517,1.021744,0.006482,0.035168,1.278865,0.688934,5.565416,433.493337,60.937043,1.976655,573.211674,7.2355,0.374161,0.139136,5.510155,1,1,1,coding
0.691824,2.565744,0.918211,13.135836,-0.081898,0.0,0.003342,0.015146,0.048171,1.475962,0.525537,396.323917,38.119777,0.01386,8.201217,3.005201,0.0,0.0,0.049714,0,0,0,idle
14.667288,26.491038,6.026484,20.801683,0.45581,0.0,0.097591,0.85069,0.107932,0.993261,1.08986,407.049986,45.642674,0.396136,364.815889,2.498489,0.947817,0.0,0.066461,0,1,0,video_call
39.297392,69.137778,30.540183,30.862567,2.910452,1.136553,0.006116,0.006316,0.520605,1.026668,2.2087,445.431735,70.715026,1.8973,586.198434,9.150966,6.24753,0.120155,5.282797,1,1,1,coding
2.345304,6.149818,0.422699,11.72233,0.173051,0.0,0.001698,0.041551,0.065653,0.914525,0.418969,397.247554,40.745524,0.015803,13.358299,3.026065,0.0,0.0,0.013043,0,0,0,idle
8.553949,24.060758,8.639042,20.502783,-0.5,0.0,0.090541,0.781582,0.102215,1.699727,0.853886,411.878151,46.671919,0.428707,341.261051,2.11291,0.581627,0.0,0.126914,0,1,0,video_call
24.762109,37.591833,14.70914,26.056789,1.287412,0.435053,0.005957,0.02152,0.758896,0.817904,2.958951,428.089969,88.302016,0.963875,676.681562,6.377213,7.615199,0.091657,6.78341,1,0,1,coding
11.172947,27.988627,10.866636,26.128707,0.306212,0.0,0.082699,0.842144,0.081542,1.827149,0.414451,412.228589,43.780587,0.354711,325.777298,1.836967,0.863838,0.0,0.132754,0,1,0,video_call
7.177147,22.481918,29.412492,16.953401,0.749463,0.185771,0.042466,0.032563,3.317095,0.428698,0.123455,412.35432,50.726912,0.299292,135.434101,2.944092,0.382141,0.0,0.079872,0,1,0,browsing
11.826062,25.275509,18.326832,24.562587,0.753046,0.076176,0.026638,0.016919,3.881499,0.36959,1.254745,434.85413,38.753773,0.414275,173.384365,2.867183,0.757595,0.0,0.214947,0,1,0,browsing
20.711807,37.531714,13.934777,26.782966,4.051505,0.126856,0.00969,0.012979,1.420381,0.939309,4.914529,436.797682,72.904889,1.818528,551.135999,9.954131,5.148464,0.059946,2.004767,1,1,1,coding
10.395076,26.248996,7.260716,21.379647,0.359679,0.0,0.091034,0.631833,0.082053,1.856385,1.348405,423.739047,48.547642,0.448067,234.833171,1.905932,0.768729,0.0,0.12352,0,1,0,video_call
9.060971,26.295764,33.816676,23.249807,1.415853,0.0,0.039544,0.016904,3.171637,0.515387,2.502172,446.283241,43.258763,0.134657,166.857752,4.36545,0.298471,0.0,0.248685,0,1,0,browsing
1.85306,2.930432,1.461228,13.933904,0.057197,0.0,0.001161,0.037236,0.059231,1.361585,0.585991,394.530732,33.945049,0.052907,51.32803,3.421937,0.0,0.0,0.042832,0,0,0,idle
26.531181,54.32317,19.513091,25.803484,2.372612,0.411933,0.00741,0.026511,0.152169,1.454105,3.532028,417.297936,52.332417,0.581829,496.620653,8.732539,5.683554,0.108989,3.550356,1,1,1,coding
52.449984,64.70994,9.187611,16.710163,2.42675,0.467737,0.0,0.04238,1.295126,0.878455,1.658421,432.023633,73.043384,1.71545,541.468931,6.186904,1.996227,0.092757,2.117994,1,1,1,coding
18.045395,34.20459,9.602469,20.389849,0.723368,0.0,0.073279,0.874685,0.080725,1.487285,0.761811,403.873701,48.800626,0.316857,446.022619,1.609882,0.310289,0.0,0.133256,0,1,0,video_call
28.042134,61.598301,16.269573,33.488093,1.503209,0.394669,0.010617,0.025019,1.324199,1.052695,7.754254,455.4599,51.050889,0.409419,566.833576,10.359105,1.919389,0.179777,1.243445,1,0,0,coding
65.675692,88.31297,19.138931,17.779022,1.254334,0.0,0.00908,0.025198,1.136932,0.831692,4.255139,446.666623,42.550002,0.657754,639.966083,5.453369,7.53251,0.068194,4.482177,1,1,1,coding
1.908188,2.412281,1.090503,12.829407,0.175308,0.0,0.000777,0.0,0.073321,1.472748,0.138038,394.272739,39.13107,0.020484,33.343702,1.938516,0.0,0.0,0.034661,0,0,0,idle
10.316825,33.079602,26.428119,23.950267,1.784734,0.164994,0.042324,0.013603,5.214744,0.430695,1.344221,426.721317,49.122923,0.357067,164.972504,5.185432,0.513682,0.0,0.228519,0,1,0,browsing
14.370845,22.619259,7.416645,24.075782,-0.0085,0.0,0.112314,0.739814,0.113419,1.685596,0.567352,415.613805,42.667053,0.253724,242.949409,2.177559,0.286257,0.0,0.145888,0,1,0,video_call
14.279723,25.790182,6.977972,25.049844,0.144131,0.0,0.070866,0.634685,0.084113,2.036233,0.57704,418.986893,47.557349,0.299234,280.632563,1.899612,0.980817,0.0,0.109023,0,1,0,video_call
17.273253,26.013147,12.057789,18.318741,0.310096,0.0,0.089584,0.719939,0.072773,1.73088,1.151759,415.287584,58.246361,0.387211,302.174814,2.344947,0.98303,0.0,0.116058,0,1,0,video_call
1.677124,6.297205,1.036795,11.086388,-0.03455,0.0,0.003281,0.032958,0.050135,1.409591,0.4847,396.898258,37.856344,0.02134,28.133377,0.35654,0.0,0.0,0.028623,0,0,0,idle
12.939558,27.709671,30.030154,27.334487,0.559532,0.213753,0.069379,0.03734,3.990265,0.532106,2.63279,445.886902,48.02515,0.160104,217.498918,4.561811,0.29507,0.0,0.075101,0,1,0,browsing
2.656584,6.348178,1.040765,14.119854,0.162273,0.0,0.00109,0.066486,0.075513,1.376609,0.442867,403.46714,39.360162,0.022174,44.068369,2.168473,0.0,0.0,0.020911,0,0,0,idle
1.100262,4.796246,1.007337,13.840616,0.030023,0.0,0.002272,0.055497,0.06942,1.282997,0.333341,407.464782,36.573662,0.01722,14.938051,3.625597,0.0,0.0,0.048337,0,0,0,idle
16.318372,31.610884,25.582803,23.996729,1.580788,0.542742,0.004181,0.029677,1.143368,1.075413,4.907576,448.855185,66.45914,1.522876,451.315145,6.38674,5.786479,0.138678,2.771853,1,1,1,coding
1.694512,2.333122,1.865828,15.436103,0.033048,0.0,0.00238,0.043137,0.054817,1.523323,0.305737,400.58898,34.776449,0.019682,1.0,4.086978,0.0,0.0,0.005382,0,0,0,idle
21.238867,34.146832,11.887837,12.0,0.4166,0.0,0.094731,0.814313,0.086323,1.834036,1.062605,418.080547,49.696109,0.418307,293.364593,2.406858,1.015947,0.0,0.147568,0,1,0,video_call
3.393788,6.341209,0.775179,13.25926,-0.179997,0.0,0.002442,0.037856,0.046267,1.310231,0.494581,401.327728,37.533852,0.033015,17.662815,2.581154,0.0,0.0,0.051585,0,0,0,idle
7.362854,24.469806,29.310432,15.344191,0.302711,0.40319,0.041219,0.026897,3.743965,0.42394,2.281358,415.257531,44.977916,0.347991,120.630654,3.613375,0.443647,0.0,0.0,0,1,0,browsing
4.009507,7.656884,1.159237,12.140723,-0.01029,0.0,0.002277,0.05295,0.032811,1.246774,0.02951,395.973654,39.83108,0.021235,41.265033,4.212094,0.0,0.0,0.012845,0,0,0,idle
6.417378,24.43706,15.219882,26.831708,2.525021,0.261281,0.034585,0.034616,5.580533,0.478132,1.651706,426.947707,48.197985,0.143126,175.27478,4.631022,0.37919,0.0,0.148391,0,1,0,browsing
